STATEFIPS,STATE,ZIPCODE,AGI_STUB,No_of_Returns,AGI,Returns__Tot_Income,Tot_Income,Returns_Sal_Wages,Sal_Wages_Amt
6,CA,95113,1,1390.0,213818.0,1390.0,216591.0,1260.0,167227.0
6,CA,95116,5,22910.0,1223802.0,22910.0,1232711.0,20780.0,1094724.0
6,CA,95117,5,13950.0,1448162.0,13950.0,1459702.0,12170.0,1209405.0
6,CA,95118,5,15330.0,1961864.0,15330.0,1979665.0,12940.0,1606940.0
6,CA,95119,3,5070.0,614466.0,5070.0,619085.0,4330.0,498461.0
6,CA,95120,6,17880.0,4473008.0,17880.0,4518174.0,14030.0,3143858.0
6,CA,95121,5,18970.0,1492518.0,18970.0,1504898.0,16650.0,1244728.0
6,CA,95122,5,26850.0,1376489.0,26850.0,1385475.0,24350.0,1240488.0
6,CA,95123,6,33560.0,3522743.0,33560.0,3550467.0,29090.0,2926460.0
6,CA,95124,6,22790.0,3941307.0,22790.0,3978103.0,18950.0,3131540.0
6,CA,95125,6,25960.0,4831797.0,25960.0,4888025.0,21080.0,3528291.0
6,CA,95126,6,18270.0,2267373.0,18270.0,2287742.0,16270.0,1871146.0
6,CA,95127,6,30690.0,2249568.0,30690.0,2267711.0,27040.0,1830881.0
6,CA,95128,5,16700.0,1939749.0,16700.0,1957835.0,14450.0,1585023.0
6,CA,95129,6,18420.0,3414230.0,18420.0,3438898.0,15550.0,2770910.0
6,CA,95130,4,6340.0,942298.0,6340.0,949891.0,5360.0,785915.0
6,CA,95131,5,15670.0,1831339.0,15670.0,1842954.0,13980.0,1589449.0
6,CA,95132,6,20470.0,2168235.0,20470.0,2183915.0,17740.0,1787419.0
6,CA,95133,5,14260.0,1299953.0,14260.0,1308368.0,12650.0,1114500.0
6,CA,95134,6,14410.0,2214355.0,14410.0,2221024.0,13870.0,2097848.0
6,CA,95135,5,9930.0,1871436.0,9930.0,1885709.0,7420.0,1373009.0
6,CA,95136,6,22520.0,2378415.0,22520.0,2396564.0,19720.0,1999833.0
6,CA,95138,6,9120.0,2027360.0,9120.0,2046651.0,8000.0,1420621.0
6,CA,95139,2,3220.0,378570.0,3220.0,381415.0,2750.0,311739.0
6,CA,95140,1,190.0,32521.0,190.0,32736.0005,150.0,22863.0
6,CA,95148,6,23320.0,2312051.0,23320.0,2331200.0,20310.0,1867824.0
6,CA,95202,1,1990.0,61240.0,1990.0,61604.0001,1820.0,52244.0
6,CA,95203,2,6450.0,268533.0,6450.0,270285.0001,5740.0,216696.0
6,CA,95204,4,13740.0,763524.0,13740.0,770457.0,11530.0,548266.0
6,CA,95205,3,15740.0,566128.0,15740.0,569077.0001,14330.0,490905.0
6,CA,95206,5,28730.0,1216857.0,28730.0,1223961.0,26300.0,1058719.0
6,CA,95207,5,21720.0,1114713.0,21720.0,1125199.0,18360.0,805849.0
6,CA,95209,5,19730.0,1230378.0,19730.0,1240954.0,16550.0,925277.0
6,CA,95210,3,16550.0,649264.0,16550.0,653423.0001,14700.0,548803.0
6,CA,95212,4,12740.0,831964.0,12740.0,841580.0,10990.0,612703.0
6,CA,95215,2,9510.0,468030.0,9500.0,472876.0,8270.0,346768.0
6,CA,95219,5,13240.0,1320993.0,13240.0,1338480.0,10980.0,851557.0
6,CA,95220,2,3110.0,258795.0,3110.0,262938.0,2500.0,160123.0
6,CA,95222,1,1940.0,157223.0,1940.0,159241.0,1340.0,73744.0
6,CA,95223,1,1790.0,138268.0,1790.0,140715.0,1120.0,68782.0
6,CA,95228,1,2060.0,174677.0,2060.0,177110.0,1460.0,103921.0
6,CA,95230,1,310.0,20329.0,310.0,20676.0003,220.0,11706.0
6,CA,95231,1,1800.0,89050.0,1800.0,89949.0001,1570.0,69701.0
6,CA,95232,1,100.0,5490.0,100.0,5490.0,70.0,3395.0
6,CA,95236,1,2530.0,211559.0,2530.0,214225.0,2120.0,135478.0
6,CA,95237,1,1830.0,113954.0,1830.0,115472.0,1470.0,78296.0
6,CA,95240,5,19710.0,1186494.0,19710.0,1199327.0,16620.0,804013.0
6,CA,95242,5,12800.0,1074868.0,12800.0,1090375.0,9940.0,714320.0
6,CA,95245,1,810.0,51331.0,810.0,51986.0002,530.0,27183.0
6,CA,95246,1,590.0,33068.0,590.0,33356.0002,340.0,15810.0
6,CA,95247,1,2150.0,168770.0,2150.0,172195.0,1400.0,79462.0
6,CA,95249,1,1650.0,93981.0,1650.0,95215.0001,1210.0,56019.0
6,CA,95251,1,330.0,21256.0,330.0,21490.0002,230.0,12737.0
6,CA,95252,2,6400.0,448736.0,6400.0,453355.0,4940.0,319769.0
6,CA,95255,1,710.0,33365.0,710.0,33665.0002,440.0,17654.0
6,CA,95257,1,190.0,9289.0,190.0,9324.0004,120.0,5466.0
6,CA,95258,1,2550.0,235490.0,2550.0,239482.0,2010.0,132108.0
6,CA,95301,4,16190.0,914101.0,16190.0,922903.0,13860.0,682229.0
6,CA,95303,1,350.0,24296.0,350.0,24545.0002,310.0,15174.0
6,CA,95304,3,6290.0,621074.0,6290.0,629024.0,5230.0,425413.0
6,CA,95306,1,380.0,30997.0,380.0,31484.0003,290.0,20007.0
6,CA,95307,4,19360.0,922184.0,19360.0,930605.0,17000.0,750329.0
6,CA,95310,1,1060.0,65110.0,1060.0,66005.0001,690.0,34558.0
6,CA,95311,1,790.0,39456.0,790.0,39812.0001,540.0,22707.0
6,CA,95313,1,570.0,38600.0,570.0,39025.0002,470.0,20109.0
6,CA,95315,1,5310.0,224657.0,5310.0,226089.0001,4870.0,196313.0
6,CA,95316,2,3110.0,252272.0,3110.0,255562.0,2600.0,161876.0
6,CA,95317,1,320.0,17636.0,320.0,17858.0004,300.0,12171.0
6,CA,95320,2,5660.0,435637.0,5660.0,440686.0,4660.0,300472.0
6,CA,95321,1,1720.0,121794.0,1720.0,123821.0,1050.0,57255.0
6,CA,95322,1,4190.0,210277.0,4190.0,212332.0,3620.0,166423.0
6,CA,95323,1,550.0,56719.0,550.0,57401.0003,460.0,27126.0
6,CA,95324,1,3180.0,230534.0,3180.0,233009.0,2680.0,149387.0
6,CA,95326,2,4790.0,372790.0,4790.0,377106.0,4030.0,243310.0
6,CA,95327,1,2700.0,158735.0,2700.0,160308.0,1970.0,97658.0
6,CA,95328,1,1770.0,78433.0,1770.0,78932.0,1600.0,69486.0
6,CA,95329,1,1090.0,66972.0,1090.0,67384.0001,770.0,44332.0
6,CA,95330,4,12220.0,859971.0,12220.0,865732.0,10870.0,711641.0
6,CA,95333,1,1140.0,58737.0,1140.0,59340.0002,1000.0,39300.0
6,CA,95334,2,6980.0,301699.0,6980.0,304247.0001,6310.0,253216.0
6,CA,95335,1,140.0,7821.0,140.0,7852.0003,90.0,4309.0
6,CA,95336,5,22190.0,1461071.0,22190.0,1472709.0,18030.0,1012256.0
6,CA,95337,5,19560.0,1372843.0,19560.0,1384618.0,16800.0,1113338.0
6,CA,95338,2,4580.0,281027.0,4580.0,284706.0,3190.0,164213.0
6,CA,95340,4,14310.0,955212.0,14310.0,966508.0,11860.0,608157.0
6,CA,95341,2,12140.0,445633.0,12140.0,449070.0,11070.0,371864.0
6,CA,95345,1,310.0,15749.0,310.0,15898.0003,230.0,10157.0
6,CA,95346,1,500.0,32638.0,500.0,33093.0002,360.0,18809.0
6,CA,95348,3,13370.0,639744.0,13370.0,645537.0,11730.0,516708.0
6,CA,95350,5,23610.0,1307784.0,23610.0,1321064.0,19670.0,955007.0
6,CA,95351,3,18360.0,706923.0,18360.0,711707.0,16520.0,592935.0
6,CA,95354,3,11020.0,569988.0,11020.0,576482.0,9560.0,421247.0
6,CA,95355,5,27270.0,1842915.0,27270.0,1861926.0,22720.0,1375057.0
6,CA,95356,5,14740.0,1338916.0,14740.0,1356574.0,12090.0,854859.0
6,CA,95357,2,6160.0,453524.0,6160.0,459225.0,5180.0,298578.0
6,CA,95358,3,13260.0,705028.0,13260.0,712529.0,11630.0,502900.0
6,CA,95360,2,5510.0,290053.0,5510.0,292326.0,4870.0,236062.0
6,CA,95361,5,15040.0,1197556.0,15040.0,1212808.0,12140.0,794106.0
6,CA,95363,3,12310.0,727010.0,12310.0,733192.0,10900.0,587653.0
6,CA,95365,1,1900.0,66932.0,1900.0,67198.0001,1800.0,57701.0
6,CA,95366,4,8300.0,855569.0,8300.0,866739.0,6800.0,572842.0
6,CA,95367,3,11020.0,628622.0,11020.0,634180.0,9820.0,513427.0
6,CA,95368,2,6600.0,398931.0,6600.0,402312.0,5910.0,331958.0
6,CA,95369,1,340.0,20631.0,340.0,20750.0003,250.0,13885.0
6,CA,95370,4,12070.0,809987.0,12070.0,821961.0,8800.0,479633.0
6,CA,95372,1,1170.0,80282.0,1170.0,81279.0001,870.0,52145.0
6,CA,95374,1,700.0,34631.0,700.0,34888.0001,610.0,25706.0
6,CA,95376,5,24740.0,1539140.0,24740.0,1551578.0,21630.0,1286271.0
6,CA,95377,5,15620.0,1274494.0,15620.0,1286659.0,13780.0,1071410.0
6,CA,95379,1,1790.0,108847.0,1790.0,109996.0001,1420.0,71034.0
6,CA,95380,4,16920.0,861444.0,16920.0,869707.0,14690.0,646913.0
6,CA,95382,5,16390.0,1212033.0,16390.0,1226372.0,13790.0,873957.0
6,CA,95383,1,2090.0,156891.0,2090.0,159165.0,1420.0,79699.0
6,CA,95385,1,130.0,6622.0,130.0,6622.0,120.0,4399.0
6,CA,95386,1,4410.0,240795.0,4410.0,242769.0,3980.0,189632.0
6,CA,95388,1,5390.0,217191.0,5390.0,218822.0001,4900.0,179262.0
6,CA,95389,1,680.0,31226.0,680.0,31467.0001,650.0,26582.0
6,CA,95391,5,8480.0,1029659.0,8480.0,1036312.0,7790.0,936994.0
6,CA,95401,5,17900.0,1270481.0,17900.0,1286747.0,15020.0,867200.0
6,CA,95403,5,20890.0,1785917.0,20890.0,1806530.0,17330.0,1143294.0
6,CA,95404,5,18310.0,1848635.0,18310.0,1882187.0,14540.0,1091304.0
6,CA,95405,5,11390.0,1086233.0,11390.0,1106941.0,8740.0,684347.0
6,CA,95407,5,18910.0,1028584.0,18910.0,1039678.0,16820.0,823974.0
6,CA,95409,5,13920.0,1467110.0,13920.0,1488734.0,9110.0,752817.0
6,CA,95410,1,380.0,23805.0,380.0,24396.0001,220.0,8811.0
6,CA,95412,1,110.0,5622.0,110.0,5702.0002,90.0,3057.0
6,CA,95415,1,690.0,36088.0,690.0,36801.0002,550.0,21108.0
6,CA,95420,1,100.0,8307.0,100.0,8394.0002,60.0,1748.0
6,CA,95421,1,650.0,38117.0,650.0,39213.0001,440.0,21836.0
6,CA,95422,1,5090.0,184973.0,5090.0,186259.0001,4330.0,144134.0
6,CA,95423,1,1390.0,62368.0,1390.0,62977.0,950.0,36419.0
6,CA,95425,2,5410.0,410500.0,5410.0,416374.0,4260.0,261243.0
6,CA,95428,1,760.0,32205.0,760.0,32736.0001,540.0,17900.0
6,CA,95432,1,170.0,10781.0,170.0,10930.0002,110.0,3823.0
6,CA,95436,1,2820.0,225617.0,2820.0,230370.0,2080.0,137154.0
6,CA,95437,2,6600.0,344640.0,6600.0,351452.0,4870.0,199387.0
6,CA,95439,1,470.0,37906.0,470.0,38675.0002,370.0,21199.0
6,CA,95441,1,1150.0,112702.0,1150.0,114540.0,960.0,66123.0
6,CA,95442,1,1430.0,182037.0,1430.0,185473.0,970.0,78838.0
6,CA,95444,1,730.0,60082.0,730.0,61516.0,530.0,30116.0
6,CA,95445,1,1410.0,122180.0,1410.0,125638.0,840.0,42220.0
6,CA,95446,1,2360.0,156532.0,2360.0,159407.0,1730.0,99228.0
6,CA,95448,5,8780.0,1080914.0,8780.0,1102863.0,6560.0,523406.0
6,CA,95449,1,680.0,40825.0,680.0,41329.0001,570.0,26585.0
6,CA,95450,1,210.0,19545.0,210.0,20024.0003,120.0,8209.0
6,CA,95451,2,4930.0,293856.0,4930.0,297663.0,3740.0,187850.0
6,CA,95452,1,750.0,129456.0,750.0,131649.0001,440.0,41322.0
6,CA,95453,2,4920.0,293571.0,4920.0,299183.0,3650.0,182164.0
6,CA,95454,1,930.0,36618.0,930.0,37522.0001,590.0,18458.0
6,CA,95456,1,360.0,24087.0,360.0,24625.0003,180.0,6490.0
6,CA,95457,1,1470.0,75559.0,1470.0,76479.0001,1100.0,51280.0
6,CA,95458,1,1050.0,42544.0,1050.0,42841.0001,800.0,27474.0
6,CA,95459,1,230.0,13782.0,230.0,13917.0002,150.0,6625.0
6,CA,95460,1,1510.0,130426.0,1510.0,134070.0,870.0,42923.0
6,CA,95461,1,1490.0,87523.0,1490.0,89321.0,1150.0,60652.0
6,CA,95462,1,540.0,41493.0,540.0,42051.0002,390.0,23197.0
6,CA,95464,1,890.0,35963.0,890.0,36242.0001,730.0,25036.0
6,CA,95465,1,1090.0,96067.0,1090.0,99521.0,700.0,43542.0
6,CA,95466,1,600.0,38010.0,600.0,38746.0002,440.0,18494.0
6,CA,95467,1,2450.0,181168.0,2450.0,183160.0,1910.0,132863.0
6,CA,95468,1,640.0,32542.0,640.0,33228.0001,450.0,16886.0
6,CA,95469,1,670.0,46328.0,670.0,46979.0002,480.0,25784.0
6,CA,95470,1,2600.0,172570.0,2600.0,175436.0,2030.0,109348.0
6,CA,95472,5,13700.0,1387729.0,13700.0,1422566.0,9250.0,660395.0
6,CA,95476,5,16300.0,1887954.0,16300.0,1926100.0,11400.0,906432.0
6,CA,95482,4,13800.0,841694.0,13800.0,856034.0,11140.0,553087.0
6,CA,95485,1,1080.0,49906.0,1080.0,50541.0,860.0,35561.0
6,CA,95490,2,5800.0,296356.0,5800.0,301056.0,4410.0,195134.0
6,CA,95492,5,14270.0,1341824.0,14270.0,1362133.0,11820.0,918314.0
6,CA,95494,1,130.0,9331.0,130.0,9423.0003,70.0,3598.0
6,CA,95501,2,9590.0,456374.0,9590.0,463129.0,7860.0,313507.0
6,CA,95503,3,10180.0,627470.0,10180.0,637378.0,7800.0,383007.0
6,CA,95519,3,8120.0,514378.0,8120.0,523363.0,6280.0,319408.0
6,CA,95521,2,8700.0,420099.0,8700.0,428100.0,7140.0,258609.0
6,CA,95524,1,1010.0,102964.0,1010.0,105732.0,650.0,40505.0
6,CA,95525,1,890.0,50494.0,890.0,51374.0,630.0,29586.0
6,CA,95526,1,180.0,7055.0,180.0,7145.0002,100.0,3009.0
6,CA,95527,1,120.0,5580.0,120.0,5636.0001,70.0,2244.0
6,CA,95528,1,390.0,21813.0,390.0,22238.0001,270.0,10670.0
6,CA,95531,2,8470.0,442231.0,8460.0,447725.0,6590.0,286194.0
6,CA,95536,1,1270.0,89038.0,1270.0,91109.0,850.0,46375.0
6,CA,95540,2,5980.0,343481.0,5980.0,349126.0,4610.0,221297.0
6,CA,95542,1,860.0,42152.0,860.0,43970.0001,470.0,13800.0
6,CA,95543,1,310.0,19058.0,310.0,19257.0002,200.0,8955.0
6,CA,95546,1,1030.0,40735.0,1030.0,40842.0001,940.0,32978.0
6,CA,95547,1,570.0,46035.0,570.0,47082.0001,400.0,21784.0
6,CA,95548,1,400.0,13504.0,400.0,13596.0002,310.0,9995.0
6,CA,95549,1,330.0,29188.0,330.0,29966.0002,220.0,12416.0
6,CA,95551,1,720.0,39347.0,720.0,39766.0001,560.0,25065.0
6,CA,95554,1,130.0,4079.0,130.0,4151.0002,70.0,2076.0
6,CA,95558,1,160.0,8492.0,160.0,8680.0001,80.0,2872.0
6,CA,95560,1,960.0,49044.0,960.0,51116.0001,480.0,13908.0
6,CA,95562,1,1290.0,54640.0,1290.0,55253.0,1020.0,40160.0
6,CA,95564,1,180.0,6225.0,180.0,6259.0002,140.0,4744.0
6,CA,95565,1,370.0,16167.0,370.0,16227.0003,310.0,13334.0
6,CA,95567,1,880.0,51891.0,880.0,52228.0002,710.0,32679.0
6,CA,95570,1,1200.0,84076.0,1200.0,86148.0,720.0,36149.0
6,CA,95573,1,750.0,43214.0,750.0,43860.0002,510.0,21171.0
6,CA,95585,1,130.0,3097.0,130.0,3136.0001,90.0,2132.0
6,CA,95589,1,460.0,25398.0,460.0,26135.0001,240.0,7854.0
6,CA,95602,4,8470.0,795601.0,8470.0,806532.0,5850.0,418152.0
6,CA,95603,5,13110.0,1130378.0,13110.0,1147140.0,9440.0,655332.0
6,CA,95605,2,6110.0,313641.0,6110.0,316881.0,5330.0,256787.0
6,CA,95606,1,140.0,50473.0,140.0,50473.0,100.0,10501.0
6,CA,95607,1,100.0,8930.0,100.0,8930.0,80.0,5942.0
6,CA,95608,6,29690.0,2556774.0,29690.0,2590581.0,22490.0,1541760.0
6,CA,95610,5,21890.0,1209551.0,21890.0,1221286.0,17960.0,909618.0
6,CA,95612,1,630.0,82337.0,630.0,83085.0002,480.0,33847.0
6,CA,95614,1,2000.0,166163.0,2000.0,168315.0,1350.0,101938.0
6,CA,95615,1,430.0,24773.0,430.0,25001.0003,370.0,17616.0
6,CA,95616,5,16470.0,1697228.0,16470.0,1723649.0,13100.0,984238.0
6,CA,95618,5,11260.0,1402049.0,11260.0,1421855.0,9170.0,900119.0
6,CA,95619,1,2770.0,159462.0,2770.0,161652.0,1890.0,101390.0
6,CA,95620,3,10410.0,745240.0,10410.0,751330.0,9010.0,559671.0
6,CA,95621,5,21030.0,1124405.0,21030.0,1134013.0,16720.0,841902.0
6,CA,95623,1,2300.0,176884.0,2300.0,179066.0,1700.0,108570.0
6,CA,95624,6,30320.0,2366043.0,30320.0,2389576.0,25080.0,1713205.0
6,CA,95626,1,2770.0,175418.0,2770.0,177219.0,2200.0,122539.0
6,CA,95627,1,1830.0,104450.0,1830.0,105223.0001,1600.0,80492.0
6,CA,95628,6,21790.0,2103709.0,21790.0,2131011.0,16290.0,1284588.0
6,CA,95629,1,480.0,35173.0,480.0,35493.0003,310.0,19560.0
6,CA,95630,6,34510.0,4074759.0,34510.0,4123026.0,28240.0,2998058.0
6,CA,95631,1,2920.0,225366.0,2920.0,228192.0,2140.0,140491.0
6,CA,95632,4,14180.0,925581.0,14180.0,933822.0,12070.0,723214.0
6,CA,95633,1,1370.0,92969.0,1370.0,94238.0001,980.0,59898.0
6,CA,95634,1,1400.0,90268.0,1400.0,91756.0001,950.0,53348.0
6,CA,95635,1,580.0,37781.0,580.0,38076.0001,420.0,24763.0
6,CA,95636,1,440.0,24183.0,440.0,24374.0002,330.0,16516.0
6,CA,95637,1,140.0,9308.0,140.0,9369.0003,90.0,5234.0
6,CA,95638,1,1060.0,86525.0,1060.0,87797.0,840.0,57773.0
6,CA,95640,2,4210.0,283181.0,4180.0,285905.0,3190.0,192892.0
6,CA,95641,1,910.0,54400.0,910.0,54949.0001,690.0,36559.0
6,CA,95642,2,3700.0,268442.0,3700.0,271816.0,2620.0,142367.0
6,CA,95645,1,710.0,36888.0,710.0,37194.0002,610.0,27191.0
6,CA,95648,6,25860.0,2399321.0,25860.0,2423084.0,17630.0,1351480.0
6,CA,95650,4,6450.0,926062.0,6450.0,940107.0,4810.0,496734.0
6,CA,95651,1,430.0,47959.0,430.0,48682.0003,310.0,21060.0
6,CA,95652,1,280.0,10781.0,280.0,10823.0003,250.0,9562.0
6,CA,95655,1,1880.0,147579.0,1880.0,148893.0001,1660.0,121513.0
6,CA,95658,2,3350.0,394038.0,3350.0,399751.0,2350.0,207380.0
6,CA,95659,1,320.0,23799.0,320.0,24586.0004,250.0,14495.0
6,CA,95660,3,14880.0,589367.0,14880.0,594084.0001,12640.0,480810.0
6,CA,95661,5,15620.0,1541176.0,15620.0,1563609.0,12170.0,1033846.0
6,CA,95662,5,16140.0,1224051.0,16140.0,1238989.0,12530.0,834350.0
6,CA,95663,1,1460.0,170423.0,1460.0,173474.0,1080.0,102562.0
6,CA,95664,1,670.0,61637.0,670.0,62275.0002,500.0,37127.0
6,CA,95665,1,2190.0,149131.0,2190.0,150642.0,1490.0,83392.0
6,CA,95666,1,2390.0,149935.0,2390.0,151902.0,1510.0,83848.0
6,CA,95667,5,17140.0,1304368.0,17140.0,1321688.0,12260.0,785449.0
6,CA,95668,1,380.0,29283.0,380.0,29844.0004,270.0,16935.0
6,CA,95669,1,1280.0,105694.0,1280.0,107345.0,940.0,60330.0
6,CA,95670,5,27230.0,1771214.0,27230.0,1790325.0,22210.0,1261769.0
6,CA,95672,1,2190.0,240045.0,2190.0,243234.0,1620.0,152594.0
6,CA,95673,2,7330.0,384499.0,7330.0,387947.0,6060.0,294554.0
6,CA,95674,1,370.0,28452.0,370.0,29071.0003,310.0,19797.0
6,CA,95677,5,13550.0,1217013.0,13550.0,1232742.0,10910.0,858305.0
6,CA,95678,5,21510.0,1519789.0,21510.0,1537055.0,17990.0,1175092.0
6,CA,95681,1,610.0,37281.0,610.0,37473.0001,500.0,26676.0
6,CA,95682,5,14840.0,1396003.0,14840.0,1414592.0,11180.0,888087.0
6,CA,95683,2,3360.0,411773.0,3360.0,416583.0,2290.0,229820.0
6,CA,95684,1,1280.0,83979.0,1280.0,85058.0001,870.0,51498.0
6,CA,95685,1,2270.0,175633.0,2270.0,178479.0,1560.0,96870.0
6,CA,95687,6,30730.0,2259075.0,30730.0,2275936.0,25750.0,1733836.0
6,CA,95688,5,18520.0,1703292.0,18520.0,1718987.0,15320.0,1208645.0
6,CA,95689,1,640.0,51445.0,640.0,51973.0003,380.0,24612.0
6,CA,95690,1,1160.0,73613.0,1160.0,74442.0001,940.0,48054.0
6,CA,95691,5,18270.0,1350437.0,18270.0,1363626.0,15570.0,1054704.0
6,CA,95692,1,2240.0,147441.0,2240.0,148748.0001,1880.0,110542.0
6,CA,95693,2,3460.0,402227.0,3460.0,406735.0,2570.0,226264.0
6,CA,95694,2,4660.0,358177.0,4660.0,362513.0,3970.0,250985.0
6,CA,95695,5,17260.0,1160971.0,17260.0,1175913.0,14260.0,776728.0
6,CA,95703,1,910.0,68929.0,910.0,70104.0001,650.0,41564.0
6,CA,95709,1,2320.0,203450.0,2320.0,205891.0,1640.0,105295.0
6,CA,95713,2,3770.0,275506.0,3770.0,279521.0,2860.0,179281.0
6,CA,95722,2,2430.0,287128.0,2430.0,291635.0,1640.0,144016.0
6,CA,95726,2,4020.0,264737.0,4020.0,267748.0,3000.0,172324.0
6,CA,95742,3,7160.0,683793.0,7160.0,689318.0,6260.0,563827.0
6,CA,95746,6,10640.0,2197145.0,10640.0,2233890.0,7960.0,1186447.0
6,CA,95747,6,34350.0,3485638.0,34350.0,3520147.0,26740.0,2480902.0
6,CA,95757,5,22430.0,1958378.0,22430.0,1975936.0,19160.0,1575495.0
6,CA,95758,6,30810.0,2231428.0,30810.0,2254159.0,25740.0,1696828.0
6,CA,95762,6,22100.0,3907007.0,22100.0,3956702.0,16880.0,2520027.0
6,CA,95765,6,18460.0,2011776.0,18460.0,2035629.0,15340.0,1515304.0
6,CA,95776,4,13020.0,886480.0,13020.0,895879.0,11460.0,676155.0
6,CA,95811,2,4220.0,348260.0,4220.0,352537.0,3810.0,234734.0
6,CA,95814,2,4530.0,323957.0,4530.0,329350.0,3950.0,248461.0
6,CA,95815,2,10540.0,424169.0,10540.0,427775.0,9320.0,340672.0
6,CA,95816,4,11020.0,987182.0,11020.0,1001234.0,9370.0,717391.0
6,CA,95817,2,6710.0,400273.0,6710.0,404640.0,5870.0,331764.0
6,CA,95818,5,11650.0,1186867.0,11650.0,1207703.0,9270.0,786020.0
6,CA,95819,5,9190.0,1194230.0,9190.0,1212668.0,6860.0,734163.0
6,CA,95820,4,16480.0,798834.0,16480.0,805289.0,14120.0,649063.0
6,CA,95821,5,16950.0,1007813.0,16950.0,1018426.0,13590.0,691386.0
6,CA,95822,5,21350.0,1272916.0,21350.0,1286313.0,17290.0,888766.0
6,CA,95823,5,34120.0,1377170.0,34120.0,1387200.0,30090.0,1158675.0
6,CA,95824,2,12590.0,443509.0,12590.0,446665.0001,11100.0,379830.0
6,CA,95825,4,16060.0,916730.0,16060.0,929277.0,12960.0,598649.0
6,CA,95826,5,18780.0,1092376.0,18780.0,1101128.0,15580.0,802240.0
6,CA,95827,3,10550.0,577734.0,10550.0,583032.0,8760.0,420155.0
6,CA,95828,5,27970.0,1214130.0,27970.0,1224421.0,23950.0,983932.0
6,CA,95829,5,15030.0,1078864.0,15030.0,1089977.0,12650.0,813293.0
6,CA,95830,1,390.0,44540.0,390.0,46626.0003,300.0,26067.0
6,CA,95831,5,22260.0,1982547.0,22260.0,2003778.0,16450.0,1149476.0
6,CA,95832,1,4970.0,194125.0,4970.0,195654.0001,4490.0,169920.0
6,CA,95833,5,19410.0,1070328.0,19410.0,1079417.0,16970.0,878768.0
6,CA,95834,5,16800.0,1129120.0,16800.0,1139553.0,14770.0,897089.0
6,CA,95835,5,18880.0,1565053.0,18880.0,1582860.0,15980.0,1206179.0
6,CA,95837,1,120.0,18436.0,120.0,18558.0003,90.0,9646.0
6,CA,95838,3,17330.0,695956.0,17330.0,701288.0001,15560.0,604446.0
6,CA,95841,2,9610.0,449967.0,9610.0,454626.0,7920.0,338020.0
6,CA,95842,3,15100.0,652969.0,15100.0,658381.0001,12880.0,530657.0
6,CA,95843,5,21480.0,1225652.0,21480.0,1236904.0,18480.0,997286.0
6,CA,95864,5,11860.0,1810110.0,11860.0,1841712.0,8830.0,971913.0
6,CA,95901,3,14150.0,692570.0,14150.0,698474.0,12190.0,543650.0
6,CA,95903,1,860.0,36800.0,860.0,37112.0001,840.0,35706.0
6,CA,95912,1,2330.0,159161.0,2330.0,161293.0,2110.0,107054.0
6,CA,95914,1,360.0,20430.0,360.0,20481.0003,250.0,12231.0
6,CA,95916,1,370.0,15033.0,370.0,15125.0002,250.0,7803.0
6,CA,95917,1,1350.0,77051.0,1350.0,78446.0001,1150.0,54589.0
6,CA,95918,1,1010.0,86458.0,1010.0,87497.0,730.0,54763.0
6,CA,95919,1,460.0,21925.0,460.0,22113.0002,330.0,13566.0
6,CA,95920,1,110.0,6833.0,110.0,7085.0002,80.0,2594.0
6,CA,95922,1,220.0,10267.0,220.0,10368.0002,150.0,5623.0
6,CA,95925,1,100.0,4640.0,100.0,4640.0,80.0,3528.0
6,CA,95926,4,16540.0,986548.0,16540.0,1002288.0,13440.0,632019.0
6,CA,95928,5,15920.0,1137984.0,15920.0,1159223.0,12890.0,664491.0
6,CA,95932,1,3500.0,209130.0,3500.0,212257.0,2980.0,137337.0
6,CA,95934,1,110.0,5205.0,110.0,5260.0002,90.0,3100.0
6,CA,95935,1,290.0,12132.0,290.0,12235.0002,180.0,7696.0
6,CA,95938,1,1980.0,192972.0,1980.0,197826.0,1540.0,102900.0
6,CA,95939,1,130.0,6243.0,130.0,6243.0,90.0,3386.0
6,CA,95941,1,140.0,6376.0,140.0,6405.0003,100.0,4301.0
6,CA,95942,1,690.0,54767.0,690.0,55757.0,450.0,29389.0
6,CA,95943,1,370.0,34813.0,370.0,36128.0002,240.0,11564.0
6,CA,95945,3,12070.0,749457.0,12070.0,762603.0,8200.0,395800.0
6,CA,95946,2,4930.0,392576.0,4930.0,398475.0,2990.0,181078.0
6,CA,95947,1,730.0,36786.0,730.0,37240.0001,520.0,22006.0
6,CA,95948,2,4940.0,266336.0,4940.0,269541.0,4210.0,193238.0
6,CA,95949,3,9230.0,711392.0,9230.0,722157.0,6110.0,392222.0
6,CA,95953,1,4510.0,230192.0,4510.0,233485.0,3900.0,168605.0
6,CA,95954,1,3230.0,145774.0,3230.0,147645.0001,2300.0,93024.0
6,CA,95957,1,280.0,17823.0,280.0,18026.0003,210.0,11312.0
6,CA,95959,4,8770.0,806735.0,8770.0,824355.0,5370.0,332931.0
6,CA,95960,1,530.0,21372.0,530.0,21863.0002,290.0,9990.0
6,CA,95961,3,11550.0,620530.0,11550.0,624947.0,10400.0,530202.0
6,CA,95962,1,670.0,38879.0,670.0,39314.0,460.0,23901.0
6,CA,95963,2,6940.0,369075.0,6940.0,374497.0,5860.0,263027.0
